Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
864;0;0;0;4;3;0.5;3;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
865;0;0;0;12;12;0.8;3;3;0.2;0;0;0;0;0;0;0;0;0;0;0;0
866;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
867;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
868;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
869;0;0;0;2;1;0.111;8;7;0.778;0;0;0;0;0;0;0;0;0;0;0;0
870;0;0;0;10;10;0.833;2;2;0.167;0;0;0;0;0;0;0;0;0;0;0;0
871;0;0;0;5;4;0.571;3;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
872;0;0;0;12;11;0.324;23;22;0.647;0;0;0;0;0;0;0;0;0;0;0;0
873;0;0;0;18;17;0.586;12;11;0.379;0;0;0;0;0;0;0;0;0;0;0;0
874;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
875;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
876;0;0;0;5;5;0.5;5;5;0.5;0;0;0;0;0;0;0;0;0;0;0;0
877;0;0;0;10;10;0.714;4;4;0.286;0;0;0;0;0;0;0;0;0;0;0;0
878;0;0;0;1;1;0.25;3;3;0.75;0;0;0;0;0;0;0;0;0;0;0;0
879;0;0;0;2;1;0.143;6;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
880;0;0;0;37;36;0.947;2;1;0.026;0;0;0;0;0;0;0;0;0;0;0;0
881;0;0;0;18;17;0.895;2;1;0.053;0;0;0;0;0;0;0;0;0;0;0;0
882;0;0;0;2;1;0.143;6;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
883;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
884;0;0;0;10;9;0.818;2;1;0.091;0;0;0;0;0;0;0;0;0;0;0;0
885;0;0;0;33;32;0.941;2;1;0.029;0;0;0;0;0;0;0;0;0;0;0;0
886;0;0;0;7;7;0.875;1;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
887;0;0;0;3;2;0.5;2;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
888;0;0;0;17;17;0.85;3;3;0.15;0;0;0;0;0;0;0;0;0;0;0;0
890;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
891;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
892;0;0;0;25;23;0.852;4;2;0.074;0;0;0;0;0;0;0;0;0;0;0;0
893;0;0;0;7;7;0.875;1;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
894;0;0;0;10;10;0.909;1;1;0.091;0;0;0;0;0;0;0;0;0;0;0;0
895;0;0;0;8;7;0.778;2;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
896;0;0;0;34;30;0.242;94;90;0.726;0;0;0;0;0;0;0;0;0;0;0;0
897;0;0;0;10;10;0.833;2;2;0.167;0;0;0;0;0;0;0;0;0;0;0;0
898;0;0;0;7;6;0.429;8;7;0.5;0;0;0;0;0;0;0;0;0;0;0;0
899;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
900;0;0;0;14;14;0.933;1;1;0.067;0;0;0;0;0;0;0;0;0;0;0;0
901;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
902;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
903;0;0;0;1;0;0;23;22;0.957;0;0;0;0;0;0;0;0;0;0;0;0
904;0;0;0;3;2;0.4;3;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
905;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
906;0;0;0;19;19;0.95;1;1;0.05;0;0;0;0;0;0;0;0;0;0;0;0
907;0;0;0;28;27;0.931;2;1;0.034;0;0;0;0;0;0;0;0;0;0;0;0
908;0;0;0;7;7;0.7;3;3;0.3;0;0;0;0;0;0;0;0;0;0;0;0
909;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
910;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
911;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
912;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
913;0;0;0;2;1;0.056;17;16;0.889;0;0;0;0;0;0;0;0;0;0;0;0
914;0;0;0;19;19;0.905;2;2;0.095;0;0;0;0;0;0;0;0;0;0;0;0
915;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
916;0;0;0;1;1;0.25;3;3;0.75;0;0;0;0;0;0;0;0;0;0;0;0
917;0;0;0;14;14;0.933;1;1;0.067;0;0;0;0;0;0;0;0;0;0;0;0
919;0;0;0;5;4;0.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
920;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
921;0;0;0;4;3;0.5;3;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
922;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
924;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
925;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
926;0;0;0;18;18;0.947;1;1;0.053;0;0;0;0;0;0;0;0;0;0;0;0
927;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
928;0;0;0;1;1;0.05;19;19;0.95;0;0;0;0;0;0;0;0;0;0;0;0
929;0;0;0;25;25;0.962;1;1;0.038;0;0;0;0;0;0;0;0;0;0;0;0
930;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
931;0;0;0;4;3;0.6;2;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
932;0;0;0;25;23;0.821;5;3;0.107;0;0;0;0;0;0;0;0;0;0;0;0
933;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
934;0;0;0;13;12;0.706;5;4;0.235;0;0;0;0;0;0;0;0;0;0;0;0
935;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
936;0;0;0;12;11;0.367;19;18;0.6;0;0;0;0;0;0;0;0;0;0;0;0
937;0;0;0;5;4;0.5;4;3;0.375;0;0;0;0;0;0;0;0;0;0;0;0
938;0;0;0;2;1;0.043;22;21;0.913;0;0;0;0;0;0;0;0;0;0;0;0
939;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
940;0;0;0;31;30;0.882;4;3;0.088;0;0;0;0;0;0;0;0;0;0;0;0
942;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
943;0;0;0;25;25;0.926;2;2;0.074;0;0;0;0;0;0;0;0;0;0;0;0
945;0;0;0;9;9;0.375;15;15;0.625;0;0;0;0;0;0;0;0;0;0;0;0
946;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
947;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
948;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
949;0;0;0;6;6;0.75;2;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
950;0;0;0;9;9;0.75;3;3;0.25;0;0;0;0;0;0;0;0;0;0;0;0
952;0;0;0;13;13;0.765;4;4;0.235;0;0;0;0;0;0;0;0;0;0;0;0
953;0;0;0;4;3;0.375;5;4;0.5;0;0;0;0;0;0;0;0;0;0;0;0
954;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
955;0;0;0;6;5;0.714;2;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
956;0;0;0;2;1;0.143;6;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
958;0;0;0;13;13;0.929;1;1;0.071;0;0;0;0;0;0;0;0;0;0;0;0
959;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
960;0;0;0;8;7;0.318;15;14;0.636;0;0;0;0;0;0;0;0;0;0;0;0
961;0;0;0;4;4;0.667;2;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
963;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
964;0;0;0;7;7;0.875;1;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
965;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
966;0;0;0;2;1;0.167;5;4;0.667;0;0;0;0;0;0;0;0;0;0;0;0
968;0;0;0;15;14;0.737;5;4;0.211;0;0;0;0;0;0;0;0;0;0;0;0
969;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
970;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
971;0;0;0;18;18;0.947;1;1;0.053;0;0;0;0;0;0;0;0;0;0;0;0
972;0;0;0;32;31;0.912;3;2;0.059;0;0;0;0;0;0;0;0;0;0;0;0
973;0;0;0;14;14;0.933;1;1;0.067;0;0;0;0;0;0;0;0;0;0;0;0
974;0;0;0;13;12;0.75;4;3;0.188;0;0;0;0;0;0;0;0;0;0;0;0
975;0;0;0;6;5;0.625;3;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
976;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
977;0;0;0;18;17;0.436;22;21;0.538;0;0;0;0;0;0;0;0;0;0;0;0
979;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
980;0;0;0;9;8;0.381;13;12;0.571;0;0;0;0;0;0;0;0;0;0;0;0
981;0;0;0;5;4;0.5;4;3;0.375;0;0;0;0;0;0;0;0;0;0;0;0
982;0;0;0;1;0;0;9;8;0.889;0;0;0;0;0;0;0;0;0;0;0;0
983;0;0;0;6;5;0.625;3;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
984;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
985;0;0;0;1;0;0;10;9;0.9;0;0;0;0;0;0;0;0;0;0;0;0
986;0;0;0;2;1;0.042;23;22;0.917;0;0;0;0;0;0;0;0;0;0;0;0
987;0;0;0;4;3;0.6;2;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
988;0;0;0;1;1;0.143;6;6;0.857;0;0;0;0;0;0;0;0;0;0;0;0
989;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
990;0;0;0;2;2;0.167;10;10;0.833;0;0;0;0;0;0;0;0;0;0;0;0
991;0;0;0;9;9;0.9;1;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0
992;0;0;0;4;3;0.5;3;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
994;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
995;0;0;0;17;17;0.85;3;3;0.15;0;0;0;0;0;0;0;0;0;0;0;0
996;0;0;0;11;11;0.846;2;2;0.154;0;0;0;0;0;0;0;0;0;0;0;0
997;0;0;0;1;1;0.25;3;3;0.75;0;0;0;0;0;0;0;0;0;0;0;0
998;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
999;0;0;0;12;12;0.857;2;2;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1000;0;0;0;5;4;0.4;6;5;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1001;0;0;0;2;2;0.286;5;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
1002;0;0;0;12;11;0.846;2;1;0.077;0;0;0;0;0;0;0;0;0;0;0;0
1003;0;0;0;5;4;0.667;2;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1004;0;0;0;2;2;0.118;15;15;0.882;0;0;0;0;0;0;0;0;0;0;0;0
1006;0;0;0;24;23;0.767;7;6;0.2;0;0;0;0;0;0;0;0;0;0;0;0
1007;0;0;0;3;2;0.5;2;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1008;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1009;0;0;0;12;11;0.786;3;2;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1010;0;0;0;7;6;0.667;3;2;0.222;0;0;0;0;0;0;0;0;0;0;0;0
1011;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1012;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
1013;0;0;0;6;5;0.714;2;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1014;0;0;0;4;3;0.6;2;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
1015;0;0;0;6;6;0.75;2;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1016;0;0;0;11;10;0.833;2;1;0.083;0;0;0;0;0;0;0;0;0;0;0;0
1017;0;0;0;2;1;0.083;11;10;0.833;0;0;0;0;0;0;0;0;0;0;0;0
1018;0;0;0;44;42;0.955;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1019;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1020;0;0;0;2;1;0.048;20;19;0.905;0;0;0;0;0;0;0;0;0;0;0;0
1021;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1022;0;0;0;5;4;0.571;3;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
1023;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
1024;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1025;0;0;0;16;15;0.938;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1026;0;0;0;21;21;0.955;1;1;0.045;0;0;0;0;0;0;0;0;0;0;0;0
1027;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1028;0;0;0;4;3;0.3;7;6;0.6;0;0;0;0;0;0;0;0;0;0;0;0
1029;0;0;0;6;5;0.714;2;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1030;0;0;0;7;6;0.75;2;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
1032;0;0;0;5;4;0.667;2;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1033;0;0;0;13;12;0.857;2;1;0.071;0;0;0;0;0;0;0;0;0;0;0;0
1034;0;0;0;5;4;0.571;3;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
1035;0;0;0;35;34;0.944;2;1;0.028;0;0;0;0;0;0;0;0;0;0;0;0
1036;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
1037;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1038;0;0;0;9;8;0.889;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
1040;0;0;0;6;5;0.714;2;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1041;0;0;0;2;2;0.333;4;4;0.667;0;0;0;0;0;0;0;0;0;0;0;0
1042;0;0;0;3;2;0.286;5;4;0.571;0;0;0;0;0;0;0;0;0;0;0;0
1043;0;0;0;2;1;0.2;4;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
1044;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
1045;0;0;0;15;15;0.789;4;4;0.211;0;0;0;0;0;0;0;0;0;0;0;0
1046;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1047;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1048;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1050;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1051;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1052;0;0;0;5;4;0.571;3;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
1053;0;0;0;14;14;0.933;1;1;0.067;0;0;0;0;0;0;0;0;0;0;0;0
1054;0;0;0;3;2;0.667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1055;0;0;0;3;2;0.333;4;3;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1056;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1058;0;0;0;24;23;0.885;3;2;0.077;0;0;0;0;0;0;0;0;0;0;0;0
1059;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1060;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1061;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1062;0;0;0;2;1;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1063;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1064;0;0;0;5;4;0.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1065;0;0;0;10;10;0.909;1;1;0.091;0;0;0;0;0;0;0;0;0;0;0;0
1067;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1068;0;0;0;4;3;0.5;3;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1070;0;0;0;21;20;0.909;2;1;0.045;0;0;0;0;0;0;0;0;0;0;0;0
1081;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
1082;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1084;0;0;0;6;5;0.833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1085;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1086;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1087;0;0;0;5;4;0.4;6;5;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1089;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1090;0;0;0;11;10;0.833;2;1;0.083;0;0;0;0;0;0;0;0;0;0;0;0
1091;0;0;0;7;7;0.875;1;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
1092;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1093;0;0;0;11;11;0.917;1;1;0.083;0;0;0;0;0;0;0;0;0;0;0;0
1094;0;0;0;18;17;0.944;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1095;0;0;0;7;6;0.857;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1096;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1097;0;0;0;6;5;0.833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1098;0;0;0;14;13;0.929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1099;0;0;0;43;43;0.977;1;1;0.023;0;0;0;0;0;0;0;0;0;0;0;0
1100;0;0;0;9;8;0.8;2;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0
1101;0;0;0;13;12;0.857;2;1;0.071;0;0;0;0;0;0;0;0;0;0;0;0
1102;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1103;0;0;0;3;2;0.667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1104;0;0;0;57;56;0.982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1105;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1106;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
1107;0;0;0;17;16;0.889;2;1;0.056;0;0;0;0;0;0;0;0;0;0;0;0
1108;0;0;0;2;1;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1109;0;0;0;4;3;0.75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1110;0;0;0;11;10;0.909;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1113;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1114;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1115;0;0;0;1;0;0;2;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1116;0;0;0;2;1;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1117;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
1118;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1119;0;0;0;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1121;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1122;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1123;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1124;0;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1125;0;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1126;0;0;0;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1127;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1128;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1129;0;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1130;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1131;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1132;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1133;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1134;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1136;0;0;0;14;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1138;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1139;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1140;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1141;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1142;0;0;0;16;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1143;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1144;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1145;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1146;0;0;0;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1147;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1149;0;0;0;16;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1150;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1151;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1152;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1164;0;0;0;12;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1165;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1166;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1167;0;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1168;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1169;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1170;0;0;0;15;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1171;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1173;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1174;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1175;0;0;0;20;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1176;0;0;0;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1177;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1178;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1179;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1180;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1181;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1182;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1183;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1184;0;0;0;22;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1185;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1186;0;0;0;16;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
