Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
371;0.0;0.0;0.0;3.0;3.0;0.375;5.0;5.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372;0.0;0.0;0.0;4.0;4.0;0.364;7.0;7.0;0.636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373;0.0;0.0;0.0;46.0;46.0;0.885;6.0;6.0;0.115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374;0.0;0.0;0.0;2.0;2.0;0.133;13.0;13.0;0.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
375;0.0;0.0;0.0;2.0;1.0;0.077;12.0;11.0;0.846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
376;0.0;0.0;0.0;11.0;11.0;0.733;4.0;4.0;0.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377;0.0;0.0;0.0;11.0;11.0;0.846;2.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
378;0.0;0.0;0.0;3.0;3.0;0.5;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379;0.0;0.0;0.0;21.0;20.0;0.465;23.0;22.0;0.512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380;0.0;0.0;0.0;17.0;16.0;0.941;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
381;0.0;0.0;0.0;10.0;10.0;0.833;2.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
382;0.0;0.0;0.0;3.0;2.0;0.133;13.0;12.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
383;0.0;0.0;0.0;2.0;2.0;0.143;12.0;12.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
384;0.0;0.0;0.0;12.0;12.0;0.462;14.0;14.0;0.538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
386;0.0;0.0;0.0;28.0;27.0;0.844;5.0;4.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
387;0.0;0.0;0.0;4.0;4.0;0.5;4.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
388;0.0;0.0;0.0;23.0;23.0;0.793;6.0;6.0;0.207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
389;0.0;0.0;0.0;2.0;1.0;0.2;4.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
390;0.0;0.0;0.0;6.0;6.0;0.429;8.0;8.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
391;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
392;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;0.0;0.0;0.0;65.0;65.0;0.929;5.0;5.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
395;0.0;0.0;0.0;1.0;1.0;0.167;5.0;5.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
396;0.0;0.0;0.0;16.0;16.0;0.889;2.0;2.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
397;0.0;0.0;0.0;14.0;14.0;0.824;3.0;3.0;0.176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;0.0;0.0;0.0;7.0;7.0;0.778;2.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
401;0.0;0.0;0.0;11.0;11.0;0.786;3.0;3.0;0.214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;0.0;0.0;0.0;17.0;17.0;0.895;2.0;2.0;0.105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
412;0.0;0.0;0.0;2.0;1.0;0.125;7.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;0.0;0.0;0.0;21.0;20.0;0.769;6.0;5.0;0.192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;0.0;0.0;0.0;6.0;6.0;0.545;5.0;5.0;0.455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415;0.0;0.0;0.0;3.0;3.0;0.5;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
416;0.0;0.0;0.0;9.0;9.0;0.643;5.0;5.0;0.357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417;0.0;0.0;0.0;1.0;1.0;0.026;38.0;38.0;0.974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
418;0.0;0.0;0.0;40.0;39.0;0.83;8.0;7.0;0.149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419;0.0;0.0;0.0;3.0;2.0;0.125;14.0;13.0;0.812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420;0.0;0.0;0.0;87.0;86.0;0.956;4.0;3.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
421;0.0;0.0;0.0;6.0;5.0;0.25;15.0;14.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
422;0.0;0.0;0.0;10.0;10.0;0.556;8.0;8.0;0.444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
423;0.0;0.0;0.0;19.0;19.0;0.475;21.0;21.0;0.525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
424;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
425;0.0;0.0;0.0;64.0;63.0;0.926;5.0;4.0;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
426;0.0;0.0;0.0;31.0;31.0;0.939;2.0;2.0;0.061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
427;0.0;0.0;0.0;3.0;3.0;0.429;4.0;4.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
429;0.0;0.0;0.0;28.0;27.0;0.844;5.0;4.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
430;0.0;0.0;0.0;2.0;2.0;0.25;6.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
431;0.0;0.0;0.0;2.0;2.0;0.286;5.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
432;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
434;0.0;0.0;0.0;2.0;2.0;0.25;6.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
435;0.0;0.0;0.0;62.0;62.0;0.939;4.0;4.0;0.061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
436;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
439;0.0;0.0;0.0;2.0;1.0;0.077;12.0;11.0;0.846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
440;0.0;0.0;0.0;23.0;23.0;0.821;5.0;5.0;0.179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
441;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453;0.0;0.0;0.0;15.0;14.0;0.778;4.0;3.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
454;0.0;0.0;0.0;2.0;2.0;0.2;8.0;8.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
455;0.0;0.0;0.0;5.0;4.0;0.167;20.0;19.0;0.792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;0.0;0.0;0.0;12.0;12.0;0.75;4.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
459;0.0;0.0;0.0;12.0;12.0;0.571;9.0;9.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460;0.0;0.0;0.0;40.0;40.0;0.909;4.0;4.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;0.0;0.0;0.0;3.0;3.0;0.5;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;0.0;0.0;0.0;3.0;2.0;0.133;13.0;12.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465;0.0;0.0;0.0;34.0;33.0;0.846;6.0;5.0;0.128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466;0.0;0.0;0.0;64.0;64.0;0.889;8.0;8.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;0.0;0.0;0.0;19.0;19.0;0.826;4.0;4.0;0.174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469;0.0;0.0;0.0;18.0;18.0;0.9;2.0;2.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471;0.0;0.0;0.0;10.0;10.0;0.345;19.0;19.0;0.655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472;0.0;0.0;0.0;4.0;3.0;0.273;8.0;7.0;0.636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;0.0;0.0;0.0;19.0;18.0;0.857;3.0;2.0;0.095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475;0.0;0.0;0.0;3.0;3.0;0.5;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476;0.0;0.0;0.0;2.0;2.0;0.154;11.0;11.0;0.846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477;0.0;0.0;0.0;4.0;3.0;0.375;5.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479;0.0;0.0;0.0;8.0;6.0;0.75;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;0.0;0.0;0.0;17.0;16.0;0.552;13.0;12.0;0.414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481;0.0;0.0;0.0;4.0;4.0;0.333;8.0;8.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482;0.0;0.0;0.0;2.0;1.0;0.2;4.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483;0.0;0.0;0.0;5.0;5.0;0.556;4.0;4.0;0.444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484;0.0;0.0;0.0;5.0;5.0;0.5;5.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485;0.0;0.0;0.0;149.0;147.0;0.98;3.0;1.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
486;0.0;0.0;0.0;27.0;26.0;0.491;27.0;26.0;0.491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
487;0.0;0.0;0.0;21.0;21.0;0.875;3.0;3.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488;0.0;0.0;0.0;34.0;34.0;0.944;2.0;2.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490;0.0;0.0;0.0;5.0;4.0;0.138;25.0;24.0;0.828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491;0.0;0.0;0.0;4.0;4.0;0.571;3.0;3.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
492;0.0;0.0;0.0;3.0;3.0;0.375;5.0;5.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
493;0.0;0.0;0.0;2.0;1.0;0.1;9.0;8.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
494;0.0;0.0;0.0;64.0;64.0;0.955;3.0;3.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
495;0.0;0.0;0.0;21.0;21.0;0.913;2.0;2.0;0.087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497;0.0;0.0;0.0;3.0;3.0;0.3;7.0;7.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498;0.0;0.0;0.0;11.0;11.0;0.846;2.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500;0.0;0.0;0.0;15.0;15.0;0.75;5.0;5.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
501;0.0;0.0;0.0;20.0;19.0;0.905;2.0;1.0;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
502;0.0;0.0;0.0;9.0;9.0;0.6;6.0;6.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
503;0.0;0.0;0.0;1.0;1.0;0.045;21.0;21.0;0.955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;0.0;0.0;0.0;10.0;10.0;0.526;9.0;9.0;0.474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505;0.0;0.0;0.0;58.0;58.0;0.935;4.0;4.0;0.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
506;0.0;0.0;0.0;9.0;8.0;0.727;3.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
507;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
508;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
509;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
510;0.0;0.0;0.0;2.0;2.0;0.333;4.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511;0.0;0.0;0.0;13.0;13.0;0.867;2.0;2.0;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512;0.0;0.0;0.0;11.0;11.0;0.917;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
513;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
514;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
516;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
518;0.0;0.0;0.0;39.0;38.0;0.927;3.0;2.0;0.049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
519;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
520;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522;0.0;0.0;0.0;67.0;67.0;0.985;1.0;1.0;0.015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
525;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
526;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
527;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528;0.0;0.0;0.0;58.0;58.0;0.983;1.0;1.0;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
530;0.0;0.0;0.0;30.0;30.0;0.968;1.0;1.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
531;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
532;0.0;0.0;0.0;9.0;9.0;0.818;2.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
533;0.0;0.0;0.0;3.0;3.0;0.429;4.0;4.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
534;0.0;0.0;0.0;53.0;53.0;0.964;2.0;2.0;0.036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
535;0.0;0.0;0.0;81.0;80.0;0.988;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
536;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
537;0.0;0.0;0.0;42.0;41.0;0.976;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
538;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
539;0.0;0.0;0.0;2.0;2.0;0.2;8.0;8.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
540;0.0;0.0;0.0;8.0;8.0;0.421;11.0;11.0;0.579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
541;0.0;0.0;0.0;4.0;4.0;0.571;3.0;3.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
542;0.0;0.0;0.0;5.0;4.0;0.444;5.0;4.0;0.444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
543;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
544;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
545;0.0;0.0;0.0;9.0;8.0;0.727;3.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
546;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
547;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
548;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
549;0.0;0.0;0.0;2.0;1.0;0.067;14.0;13.0;0.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
550;0.0;0.0;0.0;5.0;5.0;0.5;5.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
551;0.0;0.0;0.0;8.0;8.0;0.8;2.0;2.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
554;0.0;0.0;0.0;27.0;26.0;0.929;2.0;1.0;0.036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
556;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
557;0.0;0.0;0.0;13.0;13.0;0.591;9.0;9.0;0.409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
